inventory_number	source_group	textgrid_basename	cell	target_hanzi_interval_1based	target_script_character_index_1based	occurrence_ordinal_within_cell	target_hanzi	hanzi_script	analysis_split	left_context_8	immediate_previous_hanzi	immediate_next_hanzi	right_context_8	construction_scope_class	construction_subtype	scope_rule_id	scope_evidence	wu_source_location	corrected_predicted_category	original_predicted_category	original_raw_target_pinyin	original_observed_category	original_decision	corrected_decision	acoustic_frame_status	scope_assignment_uses_pinyin	scope_assignment_uses_audio
10374	SSB0246	SSB02460316.TextGrid	BARE	16	15	1	一	我国城镇旧房改造和危房处置是一个动态连续过程	development	改造和危房处置是	是	个	个动态连续过程	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
10434	SSB0246	SSB02460384.TextGrid	BARE	14	13	1	一	在萧山区第二中等职业学校一个班级里	development	第二中等职业学校	校	个	个班级里	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
10477	SSB0246	SSB02460431.TextGrid	BARE	4	3	1	一	对于一个本就利薄的领域	development	对于	于	个	个本就利薄的领域	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
10557	SSB0261	SSB02610029.TextGrid	BARE	11	10	1	一	全然不知我体内附着一个疯癫鹰女神	development	然不知我体内附着	着	个	个疯癫鹰女神	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
10678	SSB0261	SSB02610155.TextGrid	BARE	3	2	1	一	有一个孤独的大号儿演奏者	development	有	有	个	个孤独的大号儿演	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
10704	SSB0261	SSB02610182.TextGrid	BARE	5	4	1	一	包装成一个很大的企业集团	development	包装成	成	个	个很大的企业集团	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
10725	SSB0261	SSB02610204.TextGrid	BARE	7	6	1	一	我有次见过一个人跑了九里	development	我有次见过	过	个	个人跑了九里	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
10755	SSB0261	SSB02610238.TextGrid	BARE	2	1	1	一	一个礼拜前	development		START	个	个礼拜前	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
10876	SSB0261	SSB02610369.TextGrid	BARE	7	6	1	一	我们要设立一个基准线	development	我们要设立	立	个	个基准线	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
10988	SSB0261	SSB02610488.TextGrid	BARE	4	3	1	一	他是一个和我同龄的男孩儿	development	他是	是	个	个和我同龄的男孩	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11051	SSB0267	SSB02670053.TextGrid	BARE	5	4	1	一	给他们一个未接来电就好了	confirmation	给他们	们	个	个未接来电就好了	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11227	SSB0267	SSB02670239.TextGrid	BARE	2	1	1	一	一个我很不想干的工作	confirmation		START	个	个我很不想干的工	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11249	SSB0267	SSB02670267.TextGrid	ORDINAL	12	10	1	一	播放第四排第六行第一个字	confirmation	放第四排第六行第	第	个	个字	ORDINAL_ABSOLUTE	EXACT_DI_YI_GE	R0_EXACT_ORDINAL	selected_target_occurs_in_exact_第一个	Wu 2024 journal p.374 example (15)	YI_T1	YI_T1	yi1	YI_T1	MATCH	MATCH	ELIGIBLE_ORDINAL_FRAME	FALSE	FALSE
11380	SSB0267	SSB02670405.TextGrid	BARE	8	7	1	一	他还有些话托一个叫紫霞仙子的人说	confirmation	他还有些话托	托	个	个叫紫霞仙子的人	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11476	SSB0273	SSB02730003.TextGrid	BARE	7	6	1	一	在她面前是一个诡异的镜子	confirmation	在她面前是	是	个	个诡异的镜子	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11616	SSB0273	SSB02730155.TextGrid	BARE	5	4	1	一	但这是一个粗略的估计	confirmation	但这是	是	个	个粗略的估计	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11658	SSB0273	SSB02730197.TextGrid	BARE	4	3	1	一	这是一个多么眼熟的故事	confirmation	这是	是	个	个多么眼熟的故事	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11671	SSB0273	SSB02730211.TextGrid	BARE	7	6	1	一	苹果开发了一个由各种产品和服务组成的生态链	confirmation	苹果开发了	了	个	个由各种产品和服	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11676	SSB0273	SSB02730216.TextGrid	BARE	17	16	1	一	那么让所有这些大一统的设备还在一个品牌名下	confirmation	大一统的设备还在	在	个	个品牌名下	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11692	SSB0273	SSB02730233.TextGrid	BARE	2	1	1	一	一个女孩儿站在床上	confirmation		START	个	个女孩儿站在床上	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11900	SSB0273	SSB02730456.TextGrid	BARE	13	11	1	一	另一头隐隐约约浮现出一个大人和一个小孩的影子	confirmation	头隐隐约约浮现出	出	个	个大人和一个小孩	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11900	SSB0273	SSB02730456.TextGrid	BARE	18	16	2	一	另一头隐隐约约浮现出一个大人和一个小孩的影子	confirmation	浮现出一个大人和	和	个	个小孩的影子	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11923	SSB0273	SSB02730479.TextGrid	BARE	8	6	1	一	再保险也是一个很重要的改善偿付能力的措施	confirmation	再保险也是	是	个	个很重要的改善偿	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11934	SSB0287	SSB02870001.TextGrid	BARE	7	6	1	一	接下来会有一个小调整	development	接下来会有	有	个	个小调整	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11935	SSB0287	SSB02870002.TextGrid	BARE	11	10	1	一	他一直是我最尊敬的一个对手	development	一直是我最尊敬的	的	个	个对手	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11953	SSB0287	SSB02870020.TextGrid	BARE	4	3	1	一	而每一个在华开展业务的外资汽车品牌都会告诉特斯拉	development	而每	每	个	个在华开展业务的	CLEAR_SIMPLEX	SIMPLEX_MODIFIED_MEI	R3_REMAINING_SIMPLEX_YI_GE	visible_string=每一个; selected_一_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11959	SSB0287	SSB02870026.TextGrid	BARE	11	10	1	一	他始终是站在中间那一个	development	始终是站在中间那	那	个	个	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
11967	SSB0287	SSB02870034.TextGrid	BARE	12	11	1	一	调到第八排第三行最后一个	development	第八排第三行最后	后	个	个	CLEAR_SIMPLEX	SIMPLEX_SEQUENTIAL_ZUIHOU	R3_REMAINING_SIMPLEX_YI_GE	visible_string=最后一个; selected_一_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12120	SSB0287	SSB02870192.TextGrid	BARE	10	9	1	一	现在最重要的是有一个健康的身体	development	现在最重要的是有	有	个	个健康的身体	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12144	SSB0287	SSB02870218.TextGrid	BARE	23	20	1	一	而特斯拉在这里遇到的麻烦是它全球境况的一个缩影	development	烦是它全球境况的	的	个	个缩影	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12159	SSB0287	SSB02870235.TextGrid	BARE	3	2	1	一	爱一个人	development	爱	爱	个	个人	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12195	SSB0287	SSB02870272.TextGrid	BARE	3	2	1	一	放一个我	development	放	放	个	个我	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12239	SSB0287	SSB02870318.TextGrid	BARE	16	15	1	一	特斯拉原本希望中国成为和北美一个规模的市场	development	望中国成为和北美	美	个	个规模的市场	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12306	SSB0287	SSB02870392.TextGrid	BARE	8	7	1	一	但还迟迟没有一个结果	development	但还迟迟没有	有	个	个结果	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12448	SSB0288	SSB02880052.TextGrid	BARE	6	5	1	一	但它也有一个被称为树木的力量的项目	development	但它也有	有	个	个被称为树木的力	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12522	SSB0288	SSB02880139.TextGrid	BARE	2	1	1	一	一个家庭仅可选择一个项目的唯一套型进行意向登记	development		START	个	个家庭仅可选择一	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12522	SSB0288	SSB02880139.TextGrid	BARE	10	9	2	一	一个家庭仅可选择一个项目的唯一套型进行意向登记	development	一个家庭仅可选择	择	个	个项目的唯一套型	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12611	SSB0288	SSB02880239.TextGrid	BARE	4	3	1	一	这是一个很好的概念	development	这是	是	个	个很好的概念	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12710	SSB0288	SSB02880348.TextGrid	BARE	9	8	1	一	我们不得不面对一个残酷的现实	development	我们不得不面对	对	个	个残酷的现实	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12887	SSB0299	SSB02990066.TextGrid	ORDINAL	12	10	1	一	选中第四排第一行第一个	development	中第四排第一行第	第	个	个	ORDINAL_ABSOLUTE	EXACT_DI_YI_GE	R0_EXACT_ORDINAL	selected_target_occurs_in_exact_第一个	Wu 2024 journal p.374 example (15)	YI_T1	YI_T1	yi2	YI_T2	COUNTEREXAMPLE	COUNTEREXAMPLE	ELIGIBLE_ORDINAL_FRAME	FALSE	FALSE
12918	SSB0299	SSB02990097.TextGrid	BARE	4	3	1	一	总之一个病人的状态	development	总之	之	个	个病人的状态	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
12922	SSB0299	SSB02990101.TextGrid	BARE	19	17	1	一	忽然看到一对轻年轻的父母手里抱着一个七八岁的小男孩	development	轻的父母手里抱着	着	个	个七八岁的小男孩	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
13044	SSB0299	SSB02990234.TextGrid	BARE	5	4	1	一	你走啦一个人死总好过一齐死	development	你走啦	啦	个	个人死总好过一齐	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
13087	SSB0299	SSB02990278.TextGrid	BARE	7	6	1	一	我们必须去一个大点儿儿的城市	development	我们必须去	去	个	个大点儿儿的城市	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
13144	SSB0299	SSB02990337.TextGrid	BARE	5	4	1	一	而且我一个家长朋友也没有	development	而且我	我	个	个家长朋友也没有	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
13148	SSB0299	SSB02990341.TextGrid	BARE	7	6	1	一	搜索下给我一个吻	development	搜索下给我	我	个	个吻	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
13176	SSB0299	SSB02990370.TextGrid	BARE	13	11	1	一	也许她跟安德烈待在同一个地方	development	她跟安德烈待在同	同	个	个地方	CLEAR_SIMPLEX	SIMPLEX_MODIFIED_TONG	R3_REMAINING_SIMPLEX_YI_GE	visible_string=同一个; selected_一_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
13199	SSB0299	SSB02990395.TextGrid	BARE	14	12	1	一	这饼干是以马萨塞萨州的一个镇命名的	development	是以马萨塞萨州的	的	个	个镇命名的	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
13394	SSB0307	SSB03070082.TextGrid	BARE	4	3	1	一	如果一个人有心事	development	如果	果	个	个人有心事	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
13439	SSB0307	SSB03070129.TextGrid	BARE	11	10	1	一	很多人可以管就带来一个问题	development	多人可以管就带来	来	个	个问题	CLEAR_SIMPLEX	SIMPLEX_OTHER_EXTERNAL_CONTEXT	R3_REMAINING_SIMPLEX_YI_GE	selected_一_is_not_part_of_visible_complex_cardinal_and_is_immediately_followed_by_count_classifier_个	Wu 2024 journal p.370 examples (7)-(8) and p.381 example (20a)	YI_T2	YI_T2	yi2	YI_T2	MATCH	MATCH	ELIGIBLE_SIMPLEX_FRAME	FALSE	FALSE
